application_key,fixture,status,old_weighted_score,new_weighted_score,old_final_score,new_final_score,old_tier,new_tier,old_lane,new_lane,old_approval,new_approval,old_floors,new_floors,factor_deltas,sentinel_acquisitions,sentinel_removals,classification,explanation,expected
0b1801c00e0bc81a,False,draft,37.7,37.7,70.0,70.0,VERY_HIGH,VERY_HIGH,EDD,EDD,blocked,blocked,"[""floor_rule_sanctioned_country:iran""]","[""floor_rule_sanctioned_country:iran""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
fa1da8b43dc7d75e,False,kyc_submitted,27.7,27.7,27.7,27.7,LOW,LOW,Fast Lane,Fast Lane,compliance_required,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
b525e27da7f9b675,False,pricing_review,27.7,27.7,27.7,27.7,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
9e2b01b7c97357d9,False,draft,36.0,36.0,55.0,55.0,HIGH,HIGH,EDD,EDD,blocked,blocked,"[""floor_rule_elevated_jurisdiction""]","[""floor_rule_elevated_jurisdiction""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:519ef2b3cb13"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:c36806e981e5"",""stale:unmapped_sector:c684ce75c5a9""]",[],BLOCKED,new fail-closed unresolved sentinel,True
dff182d919c18363,True,edd_required,26.0,24.0,26.0,24.0,LOW,LOW,Fast Lane,Fast Lane,compliance_required,blocked,[],[],"{""monthly_volume"":{""new"":1.0,""old"":2.0}}","[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_ownership:8ebca74ed3c9"",""stale:unmapped_sector:e326b320e66c""]",[],BLOCKED,approved mapping/parser change: monthly_volume; new fail-closed unresolved sentinel; approved compliance-review classification,True
2cfdef2720f2dcd5,False,kyc_documents,27.7,27.7,55.0,55.0,HIGH,HIGH,EDD,EDD,blocked,blocked,"[""material_screening_disposition_floor""]","[""material_screening_disposition_floor""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8""]",[],BLOCKED,new fail-closed unresolved sentinel,True
76435437beb4a179,True,draft,29.7,29.7,29.7,29.7,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:22d9ccd17f59"",""stale:unmapped_sector:5f08b280ee06""]",[],BLOCKED,new fail-closed unresolved sentinel,True
51f620753b58b48e,False,pre_approval_review,30.2,30.2,55.0,55.0,HIGH,HIGH,EDD,EDD,blocked,blocked,"[""floor_rule_declared_pep""]","[""floor_rule_declared_pep""]",{},"[""stale:unmapped_complexity:c48cf7ca387d"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:6e9aead5b846""]",[],BLOCKED,new fail-closed unresolved sentinel,True
acf56610e861d415,False,pricing_review,27.7,27.7,27.7,27.7,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:26e5bc0e65f6""]",[],BLOCKED,new fail-closed unresolved sentinel,True
7cd93d9d4b9fff87,False,pre_approval_review,42.3,40.3,55.0,55.0,HIGH,HIGH,EDD,EDD,blocked,blocked,[],[],"{""monthly_volume"":{""new"":2.0,""old"":3.0}}",[],[],READY,approved mapping/parser change: monthly_volume,True
016fea671dcd7cbf,False,kyc_submitted,37.3,37.3,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_high_risk_sector""]","[""floor_rule_high_risk_sector""]",{},"[""stale:unmapped_complexity:b0cff8006671"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:bacfb39f014d"",""stale:unmapped_sector:8f189bbfcb81""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
5febe7580ababafd,False,kyc_submitted,29.7,27.7,29.7,27.7,LOW,LOW,Fast Lane,Fast Lane,direct_low_medium,blocked,[],[],"{""ownership"":{""new"":1.0,""old"":2.0}}","[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:5930dc65af93"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,approved mapping/parser change: ownership; new fail-closed unresolved sentinel,True
7b72cc5af3847edf,False,pricing_review,31.7,29.7,31.7,29.7,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],"{""monthly_volume"":{""new"":3.0,""old"":4.0}}","[""stale:unmapped_ownership:d7e4e3dac569"",""stale:unmapped_sector:5f08b280ee06""]",[],BLOCKED,approved mapping/parser change: monthly_volume; new fail-closed unresolved sentinel,True
0fef93d7bbe32f92,False,draft,29.7,29.7,29.7,29.7,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:069855105206"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:1bf83192bce9"",""stale:unmapped_sector:c96391dfd61c""]",[],READY_AFTER_DATA_CLEANUP,new fail-closed unresolved sentinel,True
ba6b9544be2e0446,True,draft,22.7,25.3,22.7,25.3,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],"{""service"":{""new"":3.0,""old"":2.0}}","[""stale:unmapped_complexity:1cb41ffb0db7"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:bbd59bb20c0e"",""stale:unmapped_monthly_volume:34a0881e63d0"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,approved mapping/parser change: service; new fail-closed unresolved sentinel,True
79155c90e2194ec5,False,draft,18.7,16.7,18.7,16.7,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],"{""monthly_volume"":{""new"":1.0,""old"":2.0}}","[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,approved mapping/parser change: monthly_volume; new fail-closed unresolved sentinel,True
f04456288189f089,False,pricing_review,53.5,53.5,55.0,55.0,HIGH,HIGH,EDD,EDD,blocked,blocked,"[""floor_rule_declared_pep""]","[""floor_rule_declared_pep""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:ae611da3a339""]",[],BLOCKED,new fail-closed unresolved sentinel,True
2d4054342334886b,False,pricing_review,27.7,25.7,27.7,25.7,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],"{""monthly_volume"":{""new"":1.0,""old"":2.0}}","[""stale:unmapped_ownership:d7e4e3dac569"",""stale:unmapped_sector:5f08b280ee06""]",[],BLOCKED,approved mapping/parser change: monthly_volume; new fail-closed unresolved sentinel,True
1c5cf23081acebb6,False,pricing_review,27.7,27.7,27.7,27.7,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
66e1b5a992f49436,False,draft,32.7,32.7,70.0,70.0,VERY_HIGH,VERY_HIGH,EDD,EDD,blocked,blocked,"[""floor_rule_sanctioned_country:cayman islands""]","[""floor_rule_sanctioned_country:cayman islands""]",{},"[""stale:unmapped_complexity:341171ee7c9e"",""stale:unmapped_entity_type:949260d787d5"",""stale:unmapped_monthly_volume:f9c6566e431d"",""stale:unmapped_ownership:241cc254ab91"",""stale:unmapped_sector:7f1b438f89c0"",""stale:unmapped_service:b31f77b68983"",""stale:unmapped_service:b6f0d36c88f8""]",[],BLOCKED,new fail-closed unresolved sentinel,True
206acc952fb6ff17,False,kyc_documents,10.7,16.0,10.7,16.0,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],"{""service"":{""new"":3.0,""old"":1.0}}","[""stale:unmapped_complexity:c26ab08f5a80"",""stale:unmapped_entity_type:949260d787d5"",""stale:unmapped_introduction:71de0467a4c0"",""stale:unmapped_monthly_volume:07476259adc2"",""stale:unmapped_sector:1946efb6e157"",""stale:unmapped_service:84eafd1f0885"",""stale:unmapped_service:8d8e0613829a""]",[],BLOCKED,approved mapping/parser change: service; new fail-closed unresolved sentinel,True
1888c971964acac5,False,kyc_documents,17.3,15.3,17.3,15.3,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],"{""monthly_volume"":{""new"":1.0,""old"":2.0}}",[],[],READY,approved mapping/parser change: monthly_volume,True
88e176f2ef70a446,False,kyc_submitted,28.0,28.0,28.0,28.0,LOW,LOW,Fast Lane,Fast Lane,compliance_required,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:1bf83192bce9"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
6b370409d0f18106,False,kyc_documents,19.0,17.0,19.0,17.0,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],"{""monthly_volume"":{""new"":1.0,""old"":2.0}}",[],[],READY,approved mapping/parser change: monthly_volume,True
7c3cfad8a814abbc,False,draft,27.7,27.7,27.7,27.7,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8""]",[],READY_AFTER_DATA_CLEANUP,new fail-closed unresolved sentinel,True
fde6e11d31710325,False,kyc_submitted,37.3,37.3,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_high_risk_sector""]","[""floor_rule_high_risk_sector""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:4d63a92d286f""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
b66dbe32b8ba8398,False,draft,23.5,23.5,55.0,55.0,HIGH,HIGH,EDD,EDD,blocked,blocked,"[""floor_rule_declared_pep""]","[""floor_rule_declared_pep""]",{},"[""stale:unmapped_complexity:341171ee7c9e"",""stale:unmapped_entity_type:949260d787d5"",""stale:unmapped_monthly_volume:f9c6566e431d"",""stale:unmapped_ownership:241cc254ab91"",""stale:unmapped_sector:7f1b438f89c0"",""stale:unmapped_service:b31f77b68983"",""stale:unmapped_service:b6f0d36c88f8""]",[],BLOCKED,new fail-closed unresolved sentinel,True
d45654f0f6533328,False,edd_required,28.0,28.0,28.0,28.0,LOW,LOW,Fast Lane,Fast Lane,compliance_required,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:069855105206"",""stale:unmapped_incorporation_country:ebc8125facd5"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:1bf83192bce9"",""stale:unmapped_sector:26e5bc0e65f6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
db14d5e4e650f4b5,False,kyc_documents,28.0,28.0,28.0,28.0,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:5930dc65af93"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:9afd24a950b9"",""stale:unmapped_sector:e326b320e66c""]",[],BLOCKED,new fail-closed unresolved sentinel,True
421bd654afa29065,False,edd_required,48.7,48.7,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:bcb5fe0c9f49""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
fcee90a64b204f7e,True,draft,17.3,15.3,17.3,15.3,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],"{""monthly_volume"":{""new"":1.0,""old"":2.0}}",[],[],READY_AFTER_DATA_CLEANUP,approved mapping/parser change: monthly_volume,True
68247150bcd7372c,False,pre_approval_review,38.2,36.2,55.0,55.0,HIGH,HIGH,EDD,EDD,blocked,blocked,"[""floor_rule_declared_pep""]","[""floor_rule_declared_pep""]","{""monthly_volume"":{""new"":1.0,""old"":2.0}}","[""stale:unmapped_complexity:9b4aa98957a8"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_sector:c684ce75c5a9""]",[],BLOCKED,approved mapping/parser change: monthly_volume; new fail-closed unresolved sentinel,True
840d3d41f273ca69,False,edd_required,27.7,27.7,27.7,27.7,LOW,LOW,Fast Lane,Fast Lane,compliance_required,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
8d1a9bbe51da7a84,False,pre_approval_review,18.7,16.7,55.0,55.0,HIGH,HIGH,EDD,EDD,blocked,blocked,"[""material_screening_disposition_floor""]","[""material_screening_disposition_floor""]","{""monthly_volume"":{""new"":1.0,""old"":2.0}}","[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,approved mapping/parser change: monthly_volume; new fail-closed unresolved sentinel,True
f2704c7fc6c88f3d,True,pricing_review,28.7,28.7,55.0,55.0,HIGH,HIGH,EDD,EDD,blocked,blocked,"[""floor_rule_edd_routing""]","[""floor_rule_edd_routing""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:069855105206"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_ownership:1bf83192bce9"",""stale:unmapped_sector:a24dd1d3436f""]",[],BLOCKED,new fail-closed unresolved sentinel,True
b1fa584556679666,True,edd_required,50.0,48.0,70.0,70.0,VERY_HIGH,VERY_HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_sanctioned_country:iran""]","[""floor_rule_sanctioned_country:iran""]","{""monthly_volume"":{""new"":1.0,""old"":2.0}}","[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_ownership:311e036a804d"",""stale:unmapped_sector:cd8bf2919454""]",[],BLOCKED,approved mapping/parser change: monthly_volume; new fail-closed unresolved sentinel; approved compliance-review classification,True
230095a36a27c1c4,False,edd_required,37.7,37.7,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_high_risk_sector"",""material_screening_disposition_floor""]","[""floor_rule_high_risk_sector"",""material_screening_disposition_floor""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:c3fc2e9e4097""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
a2277f3a8dc51203,False,rmi_sent,18.7,16.7,18.7,16.7,LOW,LOW,Fast Lane,Fast Lane,compliance_required,blocked,[],[],"{""monthly_volume"":{""new"":1.0,""old"":2.0}}","[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,approved mapping/parser change: monthly_volume; new fail-closed unresolved sentinel; approved compliance-review classification,True
f72ea0d6e2f45dc5,False,pre_approval_review,38.2,36.2,55.0,55.0,HIGH,HIGH,EDD,EDD,blocked,blocked,"[""floor_rule_declared_pep""]","[""floor_rule_declared_pep""]","{""monthly_volume"":{""new"":1.0,""old"":2.0}}","[""stale:unmapped_complexity:9b4aa98957a8"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_sector:c684ce75c5a9""]",[],BLOCKED,approved mapping/parser change: monthly_volume; new fail-closed unresolved sentinel,True
6f1ea6179bfda3d4,False,pre_approval_review,35.7,33.7,55.0,55.0,HIGH,HIGH,EDD,EDD,blocked,blocked,"[""floor_rule_high_risk_sector""]","[""floor_rule_high_risk_sector""]","{""monthly_volume"":{""new"":1.0,""old"":2.0}}","[""stale:unmapped_complexity:9b4aa98957a8"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_sector:4615ef5e7ce7""]",[],BLOCKED,approved mapping/parser change: monthly_volume; new fail-closed unresolved sentinel,True
97f4f461813436ac,False,pricing_review,56.2,56.2,56.2,56.2,HIGH,HIGH,EDD,EDD,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:8377dda304c0"",""stale:unmapped_sector:d89c010abd38""]",[],BLOCKED,new fail-closed unresolved sentinel,True
c87a9b0be148d627,False,pricing_review,27.7,27.7,27.7,27.7,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
1c0003f12c5ea0a8,False,draft,61.2,61.2,70.0,70.0,VERY_HIGH,VERY_HIGH,EDD,EDD,blocked,blocked,"[""floor_rule_sanctioned_country:iran""]","[""floor_rule_sanctioned_country:iran""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:8377dda304c0"",""stale:unmapped_sector:d89c010abd38""]",[],BLOCKED,new fail-closed unresolved sentinel,True
408d4f278acac482,False,draft,19.0,19.0,19.0,19.0,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
b203b95e23836e80,False,pricing_review,17.3,15.3,17.3,15.3,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],"{""monthly_volume"":{""new"":1.0,""old"":2.0}}",[],[],READY,approved mapping/parser change: monthly_volume,True
067b229df4772bbb,False,kyc_documents,27.7,27.7,27.7,27.7,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8""]",[],READY_AFTER_DATA_CLEANUP,new fail-closed unresolved sentinel,True
120f3e7e944e3a76,False,pricing_review,31.7,29.7,31.7,29.7,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],"{""monthly_volume"":{""new"":3.0,""old"":4.0}}","[""stale:unmapped_ownership:d7e4e3dac569"",""stale:unmapped_sector:5f08b280ee06""]",[],BLOCKED,approved mapping/parser change: monthly_volume; new fail-closed unresolved sentinel,True
a8fa02c6351ad60c,False,under_review,32.7,34.7,32.7,34.7,LOW,LOW,Fast Lane,Fast Lane,compliance_required,blocked,[],[],"{""entity_type"":{""new"":3.0,""old"":2.0}}","[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:b0a6155a00c0""]",[],BLOCKED,approved mapping/parser change: entity_type; new fail-closed unresolved sentinel; approved compliance-review classification,True
df16e464732d42d1,False,kyc_documents,27.7,27.7,27.7,27.7,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8""]",[],READY_AFTER_DATA_CLEANUP,new fail-closed unresolved sentinel,True
668e6da7b9fc03a1,False,pricing_review,27.7,27.7,27.7,27.7,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
